"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","gender_Female","gender_Male","gender_Other","relevent_experience_Has relevent experience","relevent_experience_No relevent experience","enrolled_university_Full time course","enrolled_university_no_enrollment","enrolled_university_Part time course","education_level_Graduate","education_level_High School","education_level_Masters","education_level_Phd","education_level_Primary School","major_discipline_Arts","major_discipline_Business Degree","major_discipline_Humanities","major_discipline_No Major","major_discipline_Other","major_discipline_STEM","company_size_<10","company_size_10-49","company_size_50-99","company_size_100-500","company_size_500-999","company_size_1000-4999","company_size_5000-9999","company_size_10000+","company_type_Early Stage Startup","company_type_Funded Startup","company_type_NGO","company_type_Other","company_type_Public Sector","company_type_Pvt Ltd","last_new_job_>4","last_new_job_1","last_new_job_2","last_new_job_3","last_new_job_4","last_new_job_never"
0.855,"Other","No relevent experience","Full time course","Graduate","STEM",6,"50-99","Pvt Ltd","1",55,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.802,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","1",145,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM",3,"<10","Early Stage Startup","never",38,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",7,"10000+","NGO",">4",246,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.92,"Other","No relevent experience","no_enrollment","Primary School","STEM",1,"50-99","Pvt Ltd","never",10,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.55,"Male","No relevent experience","Part time course","Graduate","STEM",3,"10-49","Pvt Ltd","1",322,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.743,"Male","No relevent experience","Full time course","High School","STEM",4,"50-99","Pvt Ltd","1",56,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",15,"10000+","Pvt Ltd",">4",7,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Other","No relevent experience","no_enrollment","Graduate","Arts",2,"1000-4999","Pvt Ltd","2",80,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.897,"Other","No relevent experience","Part time course","Graduate","STEM",5,"50-99","Pvt Ltd","1",9,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",5,"500-999","Funded Startup","3",22,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.913,"Male","Has relevent experience","no_enrollment","High School","STEM",5,"50-99","Pvt Ltd",">4",76,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.516,"Other","Has relevent experience","no_enrollment","Graduate","STEM",11,"100-500","Pvt Ltd","1",21,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"50-99","Pvt Ltd","1",71,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.848,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"100-500","Pvt Ltd","1",80,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.866,"Male","No relevent experience","Full time course","Graduate","STEM",6,"50-99","Pvt Ltd","never",18,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.896,"Male","No relevent experience","Full time course","Graduate","STEM",5,"50-99","Pvt Ltd","never",145,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.855,"Other","Has relevent experience","no_enrollment","Masters","STEM",3,"50-99","Pvt Ltd","1",132,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",16,"100-500","Pvt Ltd","2",43,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"1000-4999","Pvt Ltd","2",112,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"50-99","Pvt Ltd","2",26,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"10000+","Pvt Ltd","1",29,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",18,"50-99","Public Sector","4",53,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",19,"50-99","Pvt Ltd","4",92,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",3,"500-999","Pvt Ltd","1",67,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","1",9,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"50-99","Public Sector","2",50,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.789,"Other","Has relevent experience","no_enrollment","Graduate","STEM",14,"500-999","Pvt Ltd","1",48,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",16,"1000-4999","Pvt Ltd",">4",20,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Female","No relevent experience","Full time course","Masters","STEM",5,"50-99","NGO","4",46,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"1000-4999","Pvt Ltd","2",264,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","1",65,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10-49","Pvt Ltd","2",26,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.776,"Other","No relevent experience","no_enrollment","Masters","STEM",1,"10-49","Pvt Ltd","1",108,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.804,"Other","No relevent experience","no_enrollment","Graduate","STEM",10,"100-500","Public Sector","3",39,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.92,"Other","No relevent experience","no_enrollment","Primary School","STEM",3,"50-99","Pvt Ltd","1",147,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Masters","Humanities",3,"10000+","Pvt Ltd","1",22,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","Graduate","STEM",8,"50-99","Pvt Ltd","1",88,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM",2,"10000+","Pvt Ltd","1",23,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","Masters","Humanities",4,"50-99","Pvt Ltd","4",20,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"100-500","Pvt Ltd","1",78,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.924,"Other","No relevent experience","Full time course","Graduate","STEM",9,"50-99","Pvt Ltd","2",102,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"50-99","Pvt Ltd","4",36,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.913,"Female","Has relevent experience","no_enrollment","Graduate","STEM",12,"5000-9999","Pvt Ltd","1",86,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Pvt Ltd","2",64,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.698,"Other","No relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","2",45,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.579,"Other","Has relevent experience","no_enrollment","Graduate","STEM",8,"50-99","Pvt Ltd","4",28,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.743,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"1000-4999","Pvt Ltd","4",56,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",1,"<10","Early Stage Startup","1",188,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.866,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"<10","Pvt Ltd","3",15,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.647,"Other","No relevent experience","Full time course","Graduate","STEM",5,"50-99","Pvt Ltd","1",28,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",2,"10-49","Pvt Ltd","1",5,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",3,"50-99","Pvt Ltd","1",61,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"<10","Early Stage Startup","1",54,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Pvt Ltd","1",13,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",13,"100-500","Pvt Ltd","1",97,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.924,"Male","Has relevent experience","no_enrollment","Phd","STEM",5,"50-99","Pvt Ltd","1",50,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","Part time course","Masters","STEM",3,"1000-4999","Pvt Ltd","2",28,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","No relevent experience","no_enrollment","High School","STEM",5,"50-99","Pvt Ltd","never",85,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",6,"100-500","Public Sector","2",34,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.766,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"<10","Early Stage Startup","never",17,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.92,"Male","No relevent experience","Full time course","High School","STEM",2,"5000-9999","Pvt Ltd","1",7,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.776,"Other","Has relevent experience","Part time course","Graduate","STEM",4,"50-99","Pvt Ltd","1",8,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"10-49","Pvt Ltd",">4",24,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","High School","STEM",5,"50-99","Pvt Ltd","never",55,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"50-99","Pvt Ltd","2",47,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"100-500","Pvt Ltd","1",94,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","No relevent experience","no_enrollment","Masters","STEM",15,"50-99","Pvt Ltd",">4",109,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.722,"Male","Has relevent experience","no_enrollment","High School","STEM",5,"<10","Pvt Ltd","2",15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",18,"100-500","NGO","3",18,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"50-99","Pvt Ltd",">4",52,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM",11,"100-500","Public Sector","2",44,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"10000+","Pvt Ltd",">4",85,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.64,"Male","Has relevent experience","Full time course","High School","STEM",3,"100-500","Pvt Ltd","never",56,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.624,"Male","No relevent experience","Part time course","Graduate","No Major",5,"<10","Early Stage Startup","4",46,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.624,"Other","No relevent experience","no_enrollment","Primary School","STEM",3,"50-99","Pvt Ltd","1",12,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Primary School","STEM",5,"50-99","Pvt Ltd","2",56,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",16,"500-999","Public Sector","4",12,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",1,"50-99","Pvt Ltd","never",300,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.624,"Other","No relevent experience","no_enrollment","Graduate","STEM",1,"50-99","Pvt Ltd","never",157,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"50-99","Pvt Ltd","1",82,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",14,"100-500","Pvt Ltd","3",61,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM",5,"10-49","Pvt Ltd","1",16,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2,"10000+","NGO","2",112,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts",9,"<10","Pvt Ltd","1",94,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","High School","STEM",13,"10-49","Pvt Ltd","2",32,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"100-500","Funded Startup",">4",107,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Pvt Ltd","4",42,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",11,"10-49","Pvt Ltd","1",136,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Male","No relevent experience","Part time course","Masters","STEM",3,"50-99","Pvt Ltd","never",104,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.949,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd",">4",70,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",4,"50-99","Pvt Ltd","1",5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.682,"Other","No relevent experience","Full time course","Graduate","STEM",4,"50-99","Pvt Ltd","never",24,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.743,"Male","Has relevent experience","no_enrollment","High School","STEM",16,"50-99","Pvt Ltd","2",156,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"50-99","Pvt Ltd","2",92,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd",">4",28,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"1000-4999","Public Sector","1",22,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.624,"Male","No relevent experience","Full time course","Graduate","STEM",3,"100-500","Pvt Ltd","1",94,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","2",10,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Pvt Ltd","3",44,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",14,"500-999","NGO","2",25,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.939,"Other","Has relevent experience","no_enrollment","Graduate","STEM",16,"50-99","Pvt Ltd",">4",200,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.776,"Male","Has relevent experience","no_enrollment","High School","STEM",16,"100-500","Funded Startup",">4",76,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
